step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
41476,2023-07-03 15:21:25.141867479,2,192.29,112.0,-0.15154804995283072,0.12442534995281139,0.010000000000019327,0.0171227
41484,2023-07-03 15:21:27.220698437,1,192.28,92.0,-0.07822203640859406,0.05079643640860315,0.009999999999990905,0.0174256
41487,2023-07-03 15:21:27.221493894,2,192.27,92.0,-0.5214968394215863,0.49445053942159545,0.009999999999990905,0.0170463
41489,2023-07-03 15:21:27.221676930,1,192.27,200.0,-0.38595094644633615,0.35918504644634525,0.009999999999990905,0.0167659
41490,2023-07-03 15:21:27.221686192,1,192.27,254.0,-0.5683550097944199,0.541762509794429,0.009999999999990905,0.0165925
41491,2023-07-03 15:21:27.221711084,2,192.27,87.0,-0.3183573111700969,0.291803311170106,0.009999999999990905,0.016554
41492,2023-07-03 15:21:27.221712854,1,192.27,56.0,-0.44282095155839335,0.41578675155840245,0.009999999999990905,0.0170342
41493,2023-07-03 15:21:27.221720733,1,192.27,166.0,-0.11518150870313312,0.08798200870314223,0.009999999999990905,0.0171995
41494,2023-07-03 15:21:27.221720733,1,192.27,247.0,-0.05259771820429248,0.025398218204301576,0.009999999999990905,0.0171995
41495,2023-07-03 15:21:27.221720733,2,192.27,74.0,-0.26409830846457244,0.23689880846458156,0.009999999999990905,0.0171995
41498,2023-07-03 15:21:27.221739125,2,192.27,99.0,-0.052761718204292485,0.025398218204301576,0.009999999999990905,0.0173635
41500,2023-07-03 15:21:27.222279311,1,192.26,230.0,-0.20682852322319195,0.17959252322317262,0.010000000000019327,0.017236
41502,2023-07-03 15:21:27.226005956,1,192.25,200.0,-0.25845135410663417,0.24094865410663419,0.0,0.0175027
41503,2023-07-03 15:21:27.226005956,1,192.25,187.0,-0.27148488204301574,0.25398218204301576,0.0,0.0175027
41505,2023-07-03 15:21:27.226868599,2,192.25,126.0,-0.28057448204300667,0.25398218204301576,0.009999999999990905,0.0165923
41506,2023-07-03 15:21:27.227039496,2,192.26,57.0,-0.2810530820430351,0.25398218204301576,0.010000000000019327,0.0170709
41507,2023-07-03 15:21:27.227039496,2,192.26,113.0,-0.27105308204301576,0.25398218204301576,0.0,0.0170709
41508,2023-07-03 15:21:27.227039496,2,192.26,167.0,-0.19666342322317262,0.17959252322317262,0.0,0.0170709
41510,2023-07-03 15:21:27.227039496,1,192.26,219.0,-0.27105308204301576,0.25398218204301576,0.0,0.0170709
41511,2023-07-03 15:21:27.227039496,2,192.26,135.0,-0.27105308204301576,0.25398218204301576,0.0,0.0170709
41513,2023-07-03 15:21:32.457959862,1,192.26,168.0,-0.27062578204301574,0.25398218204301576,0.0,0.0166436
41516,2023-07-03 15:21:33.367665009,2,192.29,65.0,-0.26164184631377807,0.24493154631377806,0.0,0.0167103
41521,2023-07-03 15:21:37.337018358,1,192.3,196.0,-0.09833250928925996,0.07183700928926906,0.009999999999990905,0.0164955
41523,2023-07-03 15:21:37.341634049,2,192.295,225.0,-0.10172781803556859,0.08031621803554471,0.005000000000023874,0.0164116
41526,2023-07-03 15:21:39.306630745,1,192.295,53.0,-0.11660683075504526,0.09503143075502138,0.005000000000023874,0.0165754
41527,2023-07-03 15:21:39.306630745,1,192.29,243.0,-0.05197361820432091,0.025398218204301576,0.010000000000019327,0.0165754
41528,2023-07-03 15:21:39.307804062,1,192.29,192.0,-0.08868827497642502,0.062212674976405695,0.010000000000019327,0.0164756
41529,2023-07-03 15:21:39.308980106,1,192.29,224.0,-0.23128928151062697,0.20476698151060765,0.010000000000019327,0.0165223
41530,2023-07-03 15:21:39.309570028,2,192.29,206.0,-0.17233095558507233,0.145901655585053,0.010000000000019327,0.0164293
41531,2023-07-03 15:21:39.310172040,2,192.29,224.0,-0.06251560464465386,0.03591850464463453,0.010000000000019327,0.0165971
41534,2023-07-03 15:21:39.317788407,1,192.29,199.0,-0.2536569696487832,0.22716856964876386,0.010000000000019327,0.0164884
41535,2023-07-03 15:21:39.318373948,2,192.29,164.0,-0.14007058482440127,0.11358428482438193,0.010000000000019327,0.0164863
41536,2023-07-03 15:21:41.225151918,1,192.29,87.0,-0.08351364241221029,0.056792142412190966,0.010000000000019327,0.0167215
41537,2023-07-03 15:21:43.938792961,2,192.3,109.0,-0.04187191820430158,0.025398218204301576,0.0,0.0164737
41538,2023-07-03 15:21:43.938864914,1,192.3,138.0,-0.27053598204301577,0.25398218204301576,0.0,0.0165538
41539,2023-07-03 15:21:44.103370744,2,192.3,62.0,-0.07323684241219097,0.056792142412190966,0.0,0.0164447
41540,2023-07-03 15:21:44.918996510,1,192.295,217.0,-0.25094886383873805,0.22858396383871418,0.005000000000023874,0.0173649
41541,2023-07-03 15:21:49.995472413,2,192.29,174.0,-0.0525780182043209,0.025398218204301576,0.010000000000019327,0.0171798
41542,2023-07-03 15:21:49.995472413,1,192.29,200.0,-0.2811619820430351,0.25398218204301576,0.010000000000019327,0.0171798
41544,2023-07-03 15:21:52.883454960,2,192.29,178.0,-0.2709918820430158,0.25398218204301576,0.0,0.0170097
41547,2023-07-03 15:21:52.883454960,2,192.29,169.0,-0.09732591803554472,0.08031621803554471,0.0,0.0170097
41548,2023-07-03 15:21:52.883454960,1,192.29,196.0,-0.2709918820430158,0.25398218204301576,0.0,0.0170097
41549,2023-07-03 15:21:52.883454960,1,192.29,193.0,-0.37619474644634526,0.35918504644634525,0.0,0.0170097
41551,2023-07-03 15:21:56.772402164,2,192.3,159.0,-0.04230581820430157,0.025398218204301576,0.0,0.0169076
41552,2023-07-03 15:21:56.772402164,2,192.3,53.0,-0.20526582742166688,0.18835822742166689,0.0,0.0169076
41553,2023-07-03 15:21:56.772516998,1,192.3,58.0,-0.1868757272365729,0.1703764272365729,0.0,0.0164993
41554,2023-07-03 15:21:56.772516998,2,192.3,129.0,-0.09681551803554472,0.08031621803554471,0.0,0.0164993
41556,2023-07-03 15:21:58.758433414,2,192.3,179.0,-0.2805109820430067,0.25398218204301576,0.009999999999990905,0.0165288
41557,2023-07-03 15:22:00.996227212,1,192.29,147.0,-0.2805280820430351,0.25398218204301576,0.010000000000019327,0.0165459
41558,2023-07-03 15:22:01.841251675,2,192.295,58.0,-0.27545728204303965,0.25398218204301576,0.005000000000023874,0.0164751
41563,2023-07-03 15:22:03.138223446,2,192.29,132.0,-0.2807660820430351,0.25398218204301576,0.010000000000019327,0.0167839
41565,2023-07-03 15:22:03.138248955,1,192.29,118.0,-0.4857581690652395,0.45927956906522016,0.010000000000019327,0.0164786
41567,2023-07-03 15:22:03.138253807,1,192.29,98.0,-0.2811227820430351,0.25398218204301576,0.010000000000019327,0.0171406
41568,2023-07-03 15:22:03.138253807,2,192.29,73.0,-0.2811227820430351,0.25398218204301576,0.010000000000019327,0.0171406
41569,2023-07-03 15:22:03.139252190,1,192.285,233.0,-0.20280235751852926,0.18137955751853382,0.0049999999999954525,0.0164228
41574,2023-07-03 15:22:04.400243216,1,192.26,179.0,-0.06242210464465386,0.03591850464463453,0.010000000000019327,0.0165036
41575,2023-07-03 15:22:04.956070476,1,192.27,129.0,-0.2705767820430158,0.25398218204301576,0.0,0.0165946
41577,2023-07-03 15:22:11.987385053,1,192.27,120.0,-0.27070958204301576,0.25398218204301576,0.0,0.0167274
41584,2023-07-03 15:22:12.155121570,2,192.27,96.0,-0.2808565820430067,0.25398218204301576,0.009999999999990905,0.0168744
41585,2023-07-03 15:22:12.159594890,1,192.26,107.0,-0.28048678204303507,0.25398218204301576,0.010000000000019327,0.0165046
41588,2023-07-03 15:22:12.159618895,2,192.26,85.0,-0.28069148204303507,0.25398218204301576,0.010000000000019327,0.0167093
41589,2023-07-03 15:22:12.160116038,1,192.25,74.0,-0.15367969102149878,0.12699109102150788,0.009999999999990905,0.0166886
41590,2023-07-03 15:22:12.160116038,1,192.25,191.0,-0.24664362175784643,0.21995502175785553,0.009999999999990905,0.0166886
41591,2023-07-03 15:22:12.160209349,1,192.25,238.0,-0.28059188204300667,0.25398218204301576,0.009999999999990905,0.0166097
41593,2023-07-03 15:22:12.178770296,2,192.26,239.0,-0.37588594644634526,0.35918504644634525,0.0,0.0167009
41597,2023-07-03 15:22:12.256381776,1,192.26,138.0,-0.2808898820430351,0.25398218204301576,0.010000000000019327,0.0169077
41600,2023-07-03 15:22:12.256381776,1,192.26,125.0,-0.2808898820430351,0.25398218204301576,0.010000000000019327,0.0169077
41601,2023-07-03 15:22:12.256381776,2,192.26,65.0,-0.10722391803556404,0.08031621803554471,0.010000000000019327,0.0169077
41603,2023-07-03 15:22:12.256679036,2,192.26,151.0,-0.2804486820430351,0.25398218204301576,0.010000000000019327,0.0164665
41604,2023-07-03 15:22:13.176506892,2,192.26,121.0,-0.37604914644634524,0.35918504644634525,0.0,0.0168641
41605,2023-07-03 15:22:13.176818577,1,192.26,182.0,-0.23288410010108954,0.2063361001010702,0.010000000000019327,0.016548
41609,2023-07-03 15:22:13.177970470,1,192.26,93.0,-0.2804165820430351,0.25398218204301576,0.010000000000019327,0.0164344
41612,2023-07-03 15:22:17.506752774,2,192.25,243.0,-0.38057564469814925,0.35375624469815836,0.009999999999990905,0.0168194
41613,2023-07-03 15:22:17.506755986,1,192.25,154.0,-0.5795651504115493,0.5529583504115584,0.009999999999990905,0.0166068
41616,2023-07-03 15:22:17.508106410,2,192.24,61.0,-0.2805769820430067,0.25398218204301576,0.009999999999990905,0.0165948
41617,2023-07-03 15:22:17.511343441,1,192.24,127.0,-0.2806095820430067,0.25398218204301576,0.009999999999990905,0.0166274
41621,2023-07-03 15:22:17.512122813,2,192.23,153.0,-0.2703897820430158,0.25398218204301576,0.0,0.0164076
41622,2023-07-03 15:22:17.512278707,2,192.23,111.0,-0.2640803095619107,0.2475512095619107,0.0,0.0165291
41625,2023-07-03 15:22:18.294125465,1,192.23,189.0,-0.27072498204301576,0.25398218204301576,0.0,0.0167428
41628,2023-07-03 15:22:18.411062655,2,192.24,72.0,-0.15567537030934328,0.13911177030934327,0.0,0.0165636
41629,2023-07-03 15:22:20.593500189,2,192.25,83.0,-0.260048751000329,0.24361115100032896,0.0,0.0164376
41632,2023-07-03 15:22:20.605303782,2,192.25,238.0,-0.08856990928926906,0.07183700928926906,0.0,0.0167329
41634,2023-07-03 15:22:26.002662516,1,192.255,98.0,-0.04688831820429703,0.025398218204301576,0.0049999999999954525,0.0164901
41636,2023-07-03 15:22:33.264506547,2,192.25,249.0,-0.10719991803553562,0.08031621803554471,0.009999999999990905,0.0168837
41639,2023-07-03 15:22:34.945189224,2,192.26,135.0,-0.27047988204301576,0.25398218204301576,0.0,0.0164977
41644,2023-07-03 15:22:34.946474803,2,192.26,166.0,-0.3619997158802356,0.3454531158802356,0.0,0.0165466
41647,2023-07-03 15:22:41.795977095,2,192.25,118.0,-0.2804765820430067,0.25398218204301576,0.009999999999990905,0.0164944
41650,2023-07-03 15:22:41.796283019,2,192.25,121.0,-0.18729723607108034,0.16063243607108943,0.009999999999990905,0.0166648
41652,2023-07-03 15:22:41.798852773,2,192.25,103.0,-0.22512412549874378,0.19836642549875286,0.009999999999990905,0.0167577
41654,2023-07-03 15:22:41.798852773,2,192.25,56.0,-0.05215591820429248,0.025398218204301576,0.009999999999990905,0.0167577
41655,2023-07-03 15:22:41.799309232,1,192.25,131.0,-0.18507282184874002,0.1586118218487491,0.009999999999990905,0.016461
41659,2023-07-03 15:22:42.699042092,2,192.23,106.0,-0.2674589541066535,0.24094865410663419,0.010000000000019327,0.0165103
41662,2023-07-03 15:22:43.003758682,1,192.23,220.0,-0.2805392820430351,0.25398218204301576,0.010000000000019327,0.0165571
41663,2023-07-03 15:22:43.004018172,2,192.23,55.0,-0.2805211820430351,0.25398218204301576,0.010000000000019327,0.016539
41666,2023-07-03 15:22:50.027580149,2,192.22,135.0,-0.2817598803817181,0.25270908038172724,0.009999999999990905,0.0190508
41667,2023-07-03 15:22:50.027979336,2,192.22,153.0,-0.28214538204300665,0.25398218204301576,0.009999999999990905,0.0181632
41670,2023-07-03 15:22:50.027979336,1,192.22,239.0,-0.7893035322467123,0.7623697322467214,0.009999999999990905,0.0169338
41673,2023-07-03 15:22:52.474405347,1,192.22,215.0,-0.19616412322317262,0.17959252322317262,0.0,0.0165716
41676,2023-07-03 15:23:00.324993544,1,192.22,103.0,-0.1747826885640576,0.1480957885640667,0.009999999999990905,0.0166869
41681,2023-07-03 15:23:01.592308898,2,192.21,112.0,-0.28096538204300664,0.25398218204301576,0.009999999999990905,0.0169832
41682,2023-07-03 15:23:01.592308898,1,192.21,72.0,-0.19158246638365156,0.16459926638366065,0.009999999999990905,0.0169832
41684,2023-07-03 15:23:01.592308898,1,192.21,126.0,-0.052381418204292485,0.025398218204301576,0.009999999999990905,0.0169832
41686,2023-07-03 15:23:01.611614994,2,192.21,180.0,-0.3357903524607646,0.3192506524607646,0.0,0.0165397
41689,2023-07-03 15:23:06.766869772,2,192.2,192.0,-0.08425954241221029,0.056792142412190966,0.010000000000019327,0.0174674
41690,2023-07-03 15:23:06.766869772,1,192.2,100.0,-0.17336905558507232,0.145901655585053,0.010000000000019327,0.0174674
41691,2023-07-03 15:23:07.355775567,2,192.2,210.0,-0.0983464092892884,0.07183700928926906,0.010000000000019327,0.0165094
41697,2023-07-03 15:23:07.805978443,1,192.19,185.0,-0.2814976820430067,0.25398218204301576,0.009999999999990905,0.0175155
41699,2023-07-03 15:23:08.410884121,2,192.185,219.0,-0.2755368820430112,0.25398218204301576,0.0049999999999954525,0.0165547
41700,2023-07-03 15:23:09.274975360,1,192.185,76.0,-0.09823435461290018,0.07619465461290473,0.0049999999999954525,0.0170397
41702,2023-07-03 15:23:09.611883616,2,192.18,82.0,-0.38591664644633616,0.35918504644634525,0.009999999999990905,0.0167316
41703,2023-07-03 15:23:09.611883616,2,192.18,198.0,-0.2807137820430067,0.25398218204301576,0.009999999999990905,0.0167316
41705,2023-07-03 15:23:09.611934193,1,192.18,133.0,-0.26897375991223865,0.24228355991224776,0.009999999999990905,0.0166902
41706,2023-07-03 15:23:09.634388893,2,192.19,158.0,-0.2707487820430158,0.25398218204301576,0.0,0.0167666
41708,2023-07-03 15:23:10.655498159,2,192.21,243.0,-0.04189921820430158,0.025398218204301576,0.0,0.016501
41710,2023-07-03 15:23:10.656484164,2,192.22,157.0,-0.1211700363588207,0.10471953635882071,0.0,0.0164505
41714,2023-07-03 15:23:10.924563185,1,192.23,131.0,-0.27043558204301577,0.25398218204301576,0.0,0.0164534
41717,2023-07-03 15:23:11.651601696,2,192.25,111.0,-0.04245551820430157,0.025398218204301576,0.0,0.0170573
41721,2023-07-03 15:23:11.676788747,1,192.26,185.0,-0.22341040010107022,0.2063361001010702,0.0,0.0170743
41722,2023-07-03 15:23:11.676788747,2,192.26,233.0,-0.27105648204301575,0.25398218204301576,0.0,0.0170743
41725,2023-07-03 15:23:11.676788747,1,192.26,201.0,-0.27105648204301575,0.25398218204301576,0.0,0.0170743
41729,2023-07-03 15:23:11.682976036,1,192.27,200.0,-0.28069738204300665,0.25398218204301576,0.009999999999990905,0.0167152
41733,2023-07-03 15:23:11.874027762,2,192.27,220.0,-0.22001426713717398,0.19342706713718308,0.009999999999990905,0.0165872
41736,2023-07-03 15:23:11.874471257,1,192.27,247.0,-0.21657646151003365,0.19006286151004276,0.009999999999990905,0.0165136
41737,2023-07-03 15:23:12.513802758,1,192.28,248.0,-0.28049438204300664,0.25398218204301576,0.009999999999990905,0.0165122
41740,2023-07-03 15:23:14.225132852,2,192.27,88.0,-0.22434057577920122,0.20789337577920122,0.0,0.0164472
41742,2023-07-03 15:23:16.509537200,2,192.27,183.0,-0.19102976638365154,0.16459926638366065,0.009999999999990905,0.0164305
41744,2023-07-03 15:23:20.014120350,1,192.29,211.0,-0.2804278820430351,0.25398218204301576,0.010000000000019327,0.0164457
41748,2023-07-03 15:23:26.803706870,1,192.29,246.0,-0.2533510084645816,0.23689880846458156,0.0,0.0164522
41749,2023-07-03 15:23:27.264195936,1,192.29,170.0,-0.19601322322317263,0.17959252322317262,0.0,0.0164207
41752,2023-07-03 15:23:28.328649804,1,192.3,224.0,-0.05278820464463453,0.03591850464463453,0.0,0.0168697
41757,2023-07-03 15:23:28.349487047,2,192.3,201.0,-0.2805713820430067,0.25398218204301576,0.009999999999990905,0.0165892
41760,2023-07-03 15:23:32.212919967,1,192.3,240.0,-0.2709396820430158,0.25398218204301576,0.0,0.0169575
41763,2023-07-03 15:23:32.212919967,2,192.3,142.0,-0.2709396820430158,0.25398218204301576,0.0,0.0169575
41764,2023-07-03 15:23:32.212919967,1,192.3,162.0,-0.23691252175785554,0.21995502175785553,0.0,0.0169575
41765,2023-07-03 15:23:33.332999192,1,192.3,238.0,-0.27042908204301574,0.25398218204301576,0.0,0.0164469
41767,2023-07-03 15:23:33.333128256,2,192.3,188.0,-0.22644637012653163,0.19998577012654073,0.009999999999990905,0.0164606
41768,2023-07-03 15:23:33.340541742,2,192.3,244.0,-0.14011058482437283,0.11358428482438193,0.009999999999990905,0.0165263
41769,2023-07-03 15:23:33.340541742,2,192.3,146.0,-0.27050848204301575,0.25398218204301576,0.0,0.0165263
41770,2023-07-03 15:23:34.693768143,2,192.3,155.0,-0.12425971393390357,0.10775551393390358,0.0,0.0165042
41772,2023-07-03 15:23:35.065005632,1,192.3,250.0,-0.12147233075501229,0.09503143075502138,0.009999999999990905,0.0164409
41779,2023-07-03 15:23:41.614794148,2,192.3,218.0,-0.19975975608206453,0.18314915608206453,0.0,0.0166106
41780,2023-07-03 15:23:41.614794148,2,192.3,112.0,-0.15802189419729104,0.14141129419729104,0.0,0.0166106
41789,2023-07-03 15:23:47.596849818,2,192.3,204.0,-0.27115858204301574,0.25398218204301576,0.0,0.0171764
41797,2023-07-03 15:23:54.959293200,2,192.295,87.0,-0.25008026383873805,0.22858396383871418,0.005000000000023874,0.0164963
41798,2023-07-03 15:23:54.959488008,2,192.295,81.0,-0.13237936649856952,0.11070826649854565,0.005000000000023874,0.0166711
41800,2023-07-03 15:23:54.959488008,2,192.29,255.0,-0.1182456780410516,0.09157457804103226,0.010000000000019327,0.0166711
41802,2023-07-03 15:23:56.468890217,2,192.295,216.0,-0.2769196820430396,0.25398218204301576,0.005000000000023874,0.0179375
41804,2023-07-03 15:23:56.468890217,2,192.29,66.0,-0.0533357182043209,0.025398218204301576,0.010000000000019327,0.0179375
41809,2023-07-03 15:23:56.469576793,2,192.29,125.0,-0.14375845743823668,0.11638925743821735,0.010000000000019327,0.0173692
41810,2023-07-03 15:23:56.469576793,2,192.29,58.0,-0.0841613424122103,0.056792142412190966,0.010000000000019327,0.0173692
41814,2023-07-03 15:23:56.469628033,1,192.29,186.0,-0.0835350424122103,0.056792142412190966,0.010000000000019327,0.0167429
41817,2023-07-03 15:23:56.469628033,1,192.29,250.0,-0.2807250820430351,0.25398218204301576,0.010000000000019327,0.0167429
41819,2023-07-03 15:23:56.469741602,2,192.29,127.0,-0.2715811463137974,0.24493154631377806,0.010000000000019327,0.0166496
41820,2023-07-03 15:23:56.477833137,1,192.29,250.0,-0.2810919820430351,0.25398218204301576,0.010000000000019327,0.0171098
41824,2023-07-03 15:23:58.363104600,1,192.3,57.0,-0.04241831820430157,0.025398218204301576,0.0,0.0170201
41826,2023-07-03 15:23:58.363104600,2,192.3,94.0,-0.2497986148764347,0.2327785148764347,0.0,0.0170201
41827,2023-07-03 15:23:58.363410077,2,192.3,217.0,-0.27047948204301575,0.25398218204301576,0.0,0.0164973
41832,2023-07-03 15:24:02.210306498,2,192.32,199.0,-0.28042672610942665,0.26394602610942663,0.0,0.0164807
41833,2023-07-03 15:24:02.211077082,1,192.32,101.0,-0.26006355100032896,0.24361115100032896,0.0,0.0164524
41834,2023-07-03 15:24:02.241921683,2,192.33,207.0,-0.27559038204301123,0.25398218204301576,0.0049999999999954525,0.0166082
41837,2023-07-03 15:24:02.509949885,1,192.33,259.0,-1.042751028172054,1.015928728172063,0.009999999999990905,0.0168223
41838,2023-07-03 15:24:02.509949885,1,192.33,53.0,-0.2808044820430067,0.25398218204301576,0.009999999999990905,0.0168223
41840,2023-07-03 15:24:02.509949885,2,192.33,226.0,-0.05222051820429248,0.025398218204301576,0.009999999999990905,0.0168223
41846,2023-07-03 15:24:08.456651162,2,192.34,86.0,-0.49731399584716557,0.4696953958471747,0.009999999999990905,0.0176186
41855,2023-07-03 15:24:08.457954394,1,192.33,183.0,-0.2809340820430067,0.25398218204301576,0.009999999999990905,0.0169519
41856,2023-07-03 15:24:08.458122558,2,192.33,183.0,-0.2808258820430067,0.25398218204301576,0.009999999999990905,0.0168437
41857,2023-07-03 15:24:08.458411981,1,192.33,202.0,-0.28057818204300666,0.25398218204301576,0.009999999999990905,0.016596
41858,2023-07-03 15:24:08.458628638,2,192.33,154.0,-0.27070388204301576,0.25398218204301576,0.0,0.0167217
41859,2023-07-03 15:24:11.757065602,1,192.33,146.0,-0.18311943194904912,0.15656513194905822,0.009999999999990905,0.0165543
41862,2023-07-03 15:24:11.757113906,2,192.33,91.0,-0.13159333635881162,0.10471953635882071,0.009999999999990905,0.0168738
41863,2023-07-03 15:24:17.111837226,1,192.32,162.0,-0.10720841803556404,0.08031621803554471,0.010000000000019327,0.0168922
41864,2023-07-03 15:24:17.111837226,1,192.32,109.0,-0.26784085410665354,0.24094865410663419,0.010000000000019327,0.0168922
41866,2023-07-03 15:24:17.111937064,1,192.32,210.0,-0.27968338038174656,0.25270908038172724,0.010000000000019327,0.0169743
41867,2023-07-03 15:24:17.111937064,2,192.32,59.0,-0.0523725182043209,0.025398218204301576,0.010000000000019327,0.0169743
41868,2023-07-03 15:24:17.111937064,2,192.32,182.0,-0.2809564820430351,0.25398218204301576,0.010000000000019327,0.0169743
41870,2023-07-03 15:24:18.678899043,2,192.31,232.0,-0.07768753640859405,0.05079643640860315,0.009999999999990905,0.0168911
41871,2023-07-03 15:24:18.678899043,1,192.31,234.0,-0.10720731803553563,0.08031621803554471,0.009999999999990905,0.0168911
41879,2023-07-03 15:24:22.949985670,1,192.33,228.0,-0.27139768204301573,0.25398218204301576,0.0,0.0174155
41886,2023-07-03 15:24:25.696933103,1,192.34,166.0,-0.2696806803817272,0.25270908038172724,0.0,0.0169716
41887,2023-07-03 15:24:25.696933103,1,192.34,240.0,-0.27095378204301573,0.25398218204301576,0.0,0.0169716
41889,2023-07-03 15:24:25.696933103,2,192.34,164.0,-0.19656412322317263,0.17959252322317262,0.0,0.0169716
41890,2023-07-03 15:24:25.697135375,1,192.34,60.0,-0.2808916820430067,0.25398218204301576,0.009999999999990905,0.0169095
41891,2023-07-03 15:24:25.697135375,1,192.34,73.0,-0.2808916820430067,0.25398218204301576,0.009999999999990905,0.0169095
41893,2023-07-03 15:24:25.697532042,2,192.35,104.0,-0.04257001820430158,0.025398218204301576,0.0,0.0171718
41897,2023-07-03 15:24:25.697532042,2,192.35,87.0,-0.060859004351571114,0.04399100435157111,0.0,0.016868
41900,2023-07-03 15:24:25.697553054,1,192.35,150.0,-0.28101568204303506,0.25398218204301576,0.010000000000019327,0.0170335
41901,2023-07-03 15:24:25.700766351,1,192.35,106.0,-0.10266095461292406,0.07619465461290473,0.010000000000019327,0.0164663
41902,2023-07-03 15:24:25.709570882,2,192.355,135.0,-0.2010793232231965,0.17959252322317262,0.005000000000023874,0.0164868
41907,2023-07-03 15:24:26.920815846,2,192.36,81.0,-0.4569758435157111,0.43991004351571106,0.0,0.0170658
41909,2023-07-03 15:24:26.920815846,1,192.36,155.0,-0.26977488038172726,0.25270908038172724,0.0,0.0170658
41915,2023-07-03 15:24:26.926929412,1,192.37,98.0,-0.26940538038172723,0.25270908038172724,0.0,0.0166963
41920,2023-07-03 15:24:26.926979503,2,192.37,116.0,-0.26699103951315545,0.25014343951315543,0.0,0.0168476
41921,2023-07-03 15:24:26.927012358,2,192.37,79.0,-0.06054800435157111,0.04399100435157111,0.0,0.016557
41923,2023-07-03 15:24:26.931142962,2,192.39,164.0,-0.15323469083772776,0.13677359083772775,0.0,0.0164611
41931,2023-07-03 15:24:26.940923207,2,192.39,183.0,-0.1895778968449926,0.1722590968449926,0.0,0.0173188
41932,2023-07-03 15:24:26.940964695,2,192.39,184.0,-0.1008887601272424,0.08423636012724241,0.0,0.0166524
41935,2023-07-03 15:24:28.530008569,2,192.4,180.0,-0.17736683607108944,0.16063243607108943,0.0,0.0167344
41940,2023-07-03 15:24:30.422712303,2,192.4,60.0,-0.41049880451440823,0.3934675045144082,0.0,0.0170313
41941,2023-07-03 15:24:30.422712303,1,192.4,172.0,-0.2710134820430158,0.25398218204301576,0.0,0.0170313
41951,2023-07-03 15:24:36.948103868,2,192.41,142.0,-0.2381020329970913,0.2214165329970913,0.0,0.0166855
41954,2023-07-03 15:24:37.311125226,1,192.41,201.0,-0.2728521616065058,0.24624486160651493,0.009999999999990905,0.0166073
41955,2023-07-03 15:24:37.311125226,1,192.41,157.0,-0.28058948204300665,0.25398218204301576,0.009999999999990905,0.0166073
41956,2023-07-03 15:24:37.311125226,2,192.41,126.0,-0.0888199749763966,0.062212674976405695,0.009999999999990905,0.0166073
41960,2023-07-03 15:24:37.545662825,2,192.41,248.0,-0.05240400464463453,0.03591850464463453,0.0,0.0164855
41964,2023-07-03 15:24:38.489697636,1,192.42,95.0,-0.23994556024596064,0.22286846024596063,0.0,0.0170771
41967,2023-07-03 15:24:38.489697636,2,192.42,193.0,-0.1509870499528023,0.12442534995281139,0.009999999999990905,0.0165617
41984,2023-07-03 15:24:42.947886323,1,192.4,144.0,-0.28047788204300667,0.25398218204301576,0.009999999999990905,0.0164957
41985,2023-07-03 15:24:42.948507914,2,192.4,144.0,-0.27042718204301575,0.25398218204301576,0.0,0.016445
41998,2023-07-03 15:24:46.675642258,1,192.39,251.0,-0.2813161820430351,0.25398218204301576,0.010000000000019327,0.017334
41999,2023-07-03 15:24:46.675642258,2,192.39,251.0,-0.2813161820430351,0.25398218204301576,0.010000000000019327,0.017334
42000,2023-07-03 15:24:46.675642258,1,192.39,225.0,-0.09917100928928839,0.07183700928926906,0.010000000000019327,0.017334
42001,2023-07-03 15:24:46.719809680,1,192.385,133.0,-0.2754545820430112,0.25398218204301576,0.0049999999999954525,0.0164724
