step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
11017,2023-07-03 13:40:10.490673315,2,193.32,4.0,-0.08867357497642503,0.062212674976405695,0.010000000000019327,0.0164609
11018,2023-07-03 13:40:10.490675656,2,193.32,5.0,-0.09359456911275478,0.06719736911273545,0.010000000000019327,0.0163972
11019,2023-07-03 13:40:10.490680851,1,193.32,6.0,-0.09377936911275478,0.06719736911273545,0.010000000000019327,0.016582
11021,2023-07-03 13:40:10.490944170,1,193.32,7.0,-0.24643832175787486,0.21995502175785553,0.010000000000019327,0.0164833
11022,2023-07-03 13:40:10.493760238,1,193.32,4.0,-0.28048458204303506,0.25398218204301576,0.010000000000019327,0.0165024
11023,2023-07-03 13:40:10.493760238,2,193.32,3.0,-0.2620357860920661,0.23553338609204677,0.010000000000019327,0.0165024
11024,2023-07-03 13:40:10.493808618,1,193.32,5.0,-0.1216080307550407,0.09503143075502138,0.010000000000019327,0.0165766
11025,2023-07-03 13:40:10.499497322,1,193.31,6.0,-0.28061018204300664,0.25398218204301576,0.009999999999990905,0.016628
11026,2023-07-03 13:40:10.499497322,1,193.31,5.0,-0.14021228482437284,0.11358428482438193,0.009999999999990905,0.016628
11027,2023-07-03 13:40:10.499497322,2,193.31,9.0,-0.28061018204300664,0.25398218204301576,0.009999999999990905,0.016628
11028,2023-07-03 13:40:10.890920024,1,193.32,6.0,-0.041995118204301574,0.025398218204301576,0.0,0.0165969
11029,2023-07-03 13:40:11.245146760,2,193.325,2.0,-0.2758268820430396,0.25398218204301576,0.005000000000023874,0.0168447
11030,2023-07-03 13:40:11.245146760,1,193.33,4.0,-1.520496440023724,1.503651740023724,0.0,0.0168447
11031,2023-07-03 13:40:11.245176487,1,193.34,4.0,-0.2708434820430158,0.25398218204301576,0.0,0.0168613
11032,2023-07-03 13:40:11.245176487,2,193.34,2.0,-0.1891203968449926,0.1722590968449926,0.0,0.0168613
11033,2023-07-03 13:40:11.245199838,1,193.34,3.0,-0.37617524644634526,0.35918504644634525,0.0,0.0169902
11034,2023-07-03 13:40:11.245199838,2,193.34,6.0,-0.27097238204301577,0.25398218204301576,0.0,0.0169902
11035,2023-07-03 13:40:11.249860143,1,193.34,4.0,-0.28074388204300665,0.25398218204301576,0.009999999999990905,0.0167617
11036,2023-07-03 13:40:11.249860143,2,193.34,2.0,-0.22674747012653163,0.19998577012654073,0.009999999999990905,0.0167617
11037,2023-07-03 13:40:11.249860143,2,193.34,2.0,-0.1990207968449835,0.1722590968449926,0.009999999999990905,0.0167617
11038,2023-07-03 13:40:11.249860143,2,193.34,5.0,-0.28074388204300665,0.25398218204301576,0.009999999999990905,0.0167617
11040,2023-07-03 13:40:11.261472887,1,193.34,5.0,-0.2807429820430067,0.25398218204301576,0.009999999999990905,0.0167608
11041,2023-07-03 13:40:11.261472887,1,193.34,10.0,-0.16587257030933417,0.13911177030934327,0.009999999999990905,0.0167608
11042,2023-07-03 13:40:11.367193761,2,193.34,8.0,-0.28062368204300664,0.25398218204301576,0.009999999999990905,0.0166415
11043,2023-07-03 13:40:11.367193761,2,193.34,5.0,-0.28062368204300664,0.25398218204301576,0.009999999999990905,0.0166415
11044,2023-07-03 13:40:11.367193761,1,193.34,8.0,-0.28062368204300664,0.25398218204301576,0.009999999999990905,0.0166415
11046,2023-07-03 13:40:11.397198243,1,193.35,9.0,-0.2808347820430351,0.25398218204301576,0.010000000000019327,0.0168526
11047,2023-07-03 13:40:11.397198243,1,193.35,3.0,-0.27083478204301575,0.25398218204301576,0.0,0.0168526
11048,2023-07-03 13:40:11.402808541,2,193.35,4.0,-0.14022288482440126,0.11358428482438193,0.010000000000019327,0.0166386
11049,2023-07-03 13:40:11.402808541,1,193.35,8.0,-0.27062078204301576,0.25398218204301576,0.0,0.0166386
11050,2023-07-03 13:40:11.473963697,1,193.35,3.0,-0.08831200928926906,0.07183700928926906,0.0,0.016475
11051,2023-07-03 13:40:11.482092990,1,193.35,4.0,-0.26012355100032897,0.24361115100032896,0.0,0.0165124
11054,2023-07-03 13:40:11.805290773,1,193.37,8.0,-0.2705574820430158,0.25398218204301576,0.0,0.0165753
11056,2023-07-03 13:40:11.805290773,1,193.37,6.0,-0.2705574820430158,0.25398218204301576,0.0,0.0165753
11058,2023-07-03 13:40:12.365703559,1,193.38,7.0,-0.23490803419672548,0.21848373419672548,0.0,0.0164243
11059,2023-07-03 13:40:12.716512227,2,193.38,7.0,-0.2704725820430158,0.25398218204301576,0.0,0.0164904
11060,2023-07-03 13:40:12.717103133,2,193.39,6.0,-0.09710581803554472,0.08031621803554471,0.0,0.0167896
11061,2023-07-03 13:40:12.717103133,1,193.39,3.0,-0.2707717820430158,0.25398218204301576,0.0,0.0167896
11062,2023-07-03 13:40:12.717103133,2,193.39,6.0,-0.2707717820430158,0.25398218204301576,0.0,0.0167896
11063,2023-07-03 13:40:12.921970050,1,193.4,4.0,-0.10692261803553563,0.08031621803554471,0.009999999999990905,0.0166064
11064,2023-07-03 13:40:12.921970050,1,193.4,3.0,-0.2805885820430067,0.25398218204301576,0.009999999999990905,0.0166064
11065,2023-07-03 13:40:13.018124168,1,193.4,3.0,-0.13016368482438193,0.11358428482438193,0.0,0.0165794
11066,2023-07-03 13:40:13.318991950,2,193.39,2.0,-0.10684981803556404,0.08031621803554471,0.010000000000019327,0.0165336
11067,2023-07-03 13:40:14.037037683,1,193.4,3.0,-0.28061508204300667,0.25398218204301576,0.009999999999990905,0.0166329
11068,2023-07-03 13:40:14.037037683,2,193.4,4.0,-0.28061508204300667,0.25398218204301576,0.009999999999990905,0.0166329
11069,2023-07-03 13:40:14.037037683,1,193.4,2.0,-0.28061508204300667,0.25398218204301576,0.009999999999990905,0.0166329
11070,2023-07-03 13:40:14.375399039,1,193.37,4.0,-0.05250151820429248,0.025398218204301576,0.009999999999990905,0.0171033
11071,2023-07-03 13:40:14.375399039,1,193.37,3.0,-0.27981238038171813,0.25270908038172724,0.009999999999990905,0.0171033
11072,2023-07-03 13:40:14.563932652,1,193.365,3.0,-0.1630944941972865,0.14141129419729104,0.0049999999999954525,0.0166832
11073,2023-07-03 13:40:14.563932652,1,193.36,6.0,-0.14026748482437285,0.11358428482438193,0.009999999999990905,0.0166832
11074,2023-07-03 13:40:14.563932652,2,193.36,2.0,-0.6488099497640478,0.6221267497640569,0.009999999999990905,0.0166832
11075,2023-07-03 13:40:14.568002574,1,193.35,6.0,-0.28043248204303506,0.25398218204301576,0.010000000000019327,0.0164503
11077,2023-07-03 13:40:14.573839994,2,193.34,2.0,-0.2841541329399227,0.2675868329399227,0.0,0.0165673
11078,2023-07-03 13:40:14.573839994,1,193.34,2.0,-0.15567907030934328,0.13911177030934327,0.0,0.0165673
11080,2023-07-03 13:40:14.728918527,2,193.33,3.0,-0.10691671803553562,0.08031621803554471,0.009999999999990905,0.0166005
11082,2023-07-03 13:40:14.728918527,2,193.33,8.0,-0.2805826820430067,0.25398218204301576,0.009999999999990905,0.0166005
11083,2023-07-03 13:40:15.119552487,2,193.34,2.0,-0.4990380458817299,0.4825661458817299,0.0,0.0164719
11084,2023-07-03 13:40:15.124633674,1,193.34,2.0,-0.37563814644634524,0.35918504644634525,0.0,0.0164531
11085,2023-07-03 13:40:15.127137430,1,193.33,4.0,-0.3857376464463361,0.35918504644634525,0.009999999999990905,0.0165526
11086,2023-07-03 13:40:15.127137430,1,193.33,4.0,-0.28053478204300664,0.25398218204301576,0.009999999999990905,0.0165526
11087,2023-07-03 13:40:15.128218903,1,193.34,6.0,-0.3756568464463452,0.35918504644634525,0.0,0.0164718
11088,2023-07-03 13:40:15.538652422,2,193.34,3.0,-0.05247130464463453,0.03591850464463453,0.0,0.0165528
11090,2023-07-03 13:40:18.395389248,2,193.34,2.0,-0.15567267030934326,0.13911177030934327,0.0,0.0165609
11091,2023-07-03 13:40:18.978576740,1,193.34,2.0,-0.27050778204301573,0.25398218204301576,0.0,0.0165256
11092,2023-07-03 13:40:18.978576740,1,193.34,2.0,-0.27050778204301573,0.25398218204301576,0.0,0.0165256
11095,2023-07-03 13:40:18.982742516,2,193.36,8.0,-0.3758150464463452,0.35918504644634525,0.0,0.01663
11098,2023-07-03 13:40:18.983389850,2,193.36,2.0,-0.062359104644625435,0.03591850464463453,0.009999999999990905,0.0164406
11101,2023-07-03 13:40:18.986499332,2,193.36,6.0,-0.2906004820429976,0.25398218204301576,0.01999999999998181,0.0166183
11102,2023-07-03 13:40:19.298314921,2,193.36,5.0,-0.27050888204301576,0.25398218204301576,0.0,0.0165267
11104,2023-07-03 13:40:19.298361639,1,193.36,9.0,-0.4260658630212153,0.4095339630212153,0.0,0.0165319
11105,2023-07-03 13:40:19.593806424,1,193.37,7.0,-0.27039258204301575,0.25398218204301576,0.0,0.0164104
11106,2023-07-03 13:40:20.109041993,2,193.38,10.0,-0.13034868482438194,0.11358428482438193,0.0,0.0167644
11108,2023-07-03 13:40:20.110081438,1,193.38,8.0,-0.28041628204300667,0.25398218204301576,0.009999999999990905,0.0164341
11109,2023-07-03 13:40:20.616617110,1,193.38,2.0,-0.17705973607108944,0.16063243607108943,0.0,0.0164273
11110,2023-07-03 13:40:20.616712215,1,193.38,8.0,-0.2132496522572041,0.1967337522572041,0.0,0.0165159
11111,2023-07-03 13:40:21.779438723,2,193.39,3.0,-0.09711691803554472,0.08031621803554471,0.0,0.0168007
11114,2023-07-03 13:40:21.807099482,1,193.4,5.0,-0.04199601820430157,0.025398218204301576,0.0,0.0165978
11116,2023-07-03 13:40:22.245939691,2,193.4,9.0,-0.28091818204300667,0.25398218204301576,0.009999999999990905,0.016936
11117,2023-07-03 13:40:22.245939691,1,193.4,7.0,-0.2945228329399136,0.2675868329399227,0.009999999999990905,0.016936
